degradation,severity,image_index,true_label,predicted_label,confidence
rotation,0,551,5,5,0.99628747
rotation,0,552,8,8,0.9999964
rotation,0,553,5,5,0.99997807
rotation,0,554,9,9,1.0
rotation,0,555,4,4,0.99995565
rotation,0,556,6,6,0.9999558
rotation,0,557,4,4,1.0
rotation,0,558,3,3,0.99801683
rotation,0,559,2,2,1.0
rotation,0,560,0,0,0.99920505
rotation,0,561,7,7,0.9998159
rotation,0,562,6,3,0.57814085
rotation,0,563,2,2,0.9962465
rotation,0,564,2,2,1.0
rotation,0,565,3,3,0.99719846
rotation,0,566,9,9,0.99999976
rotation,0,567,7,7,0.82807404
rotation,0,568,9,9,0.9987784
rotation,0,569,2,2,0.9999944
rotation,0,570,6,6,0.99982435
rotation,0,571,7,7,0.9999995
rotation,0,572,1,1,0.9566711
rotation,0,573,3,3,0.99998474
rotation,0,574,6,6,0.9997279
rotation,0,575,6,6,0.9999913
rotation,0,576,8,8,0.99999833
rotation,0,577,9,9,0.66149896
rotation,0,578,7,7,0.98997515
rotation,0,579,5,5,0.9994037
rotation,0,580,4,4,0.99999845
rotation,0,581,0,0,0.999985
rotation,0,582,8,8,0.9999634
rotation,0,583,4,4,0.99992514
rotation,0,584,0,0,0.9999988
rotation,0,585,9,9,0.9999516
rotation,0,586,3,3,0.999788
rotation,0,587,4,4,0.99992
rotation,0,588,8,8,0.9999995
rotation,0,589,9,9,0.99999154
rotation,0,590,6,6,1.0
rotation,0,591,9,9,0.99999106
rotation,0,592,2,2,0.9999275
rotation,0,593,6,6,0.9999907
rotation,0,594,1,1,0.99999905
rotation,0,595,4,4,0.9999987
rotation,0,596,7,7,0.9999815
rotation,0,597,3,3,0.3514137
rotation,0,598,5,5,0.5708322
rotation,0,599,3,3,0.999933
rotation,0,600,8,8,0.99995816
rotation,0,601,5,5,0.9988236
rotation,0,602,0,0,1.0
rotation,0,603,2,2,1.0
rotation,0,604,1,1,0.9999989
rotation,0,605,6,6,0.9999964
rotation,0,606,4,3,0.9840226
rotation,0,607,3,3,0.49169183
rotation,0,608,3,3,0.9999893
rotation,0,609,9,9,0.99997926
rotation,0,610,6,6,1.0
rotation,0,611,9,9,0.99884206
rotation,0,612,8,8,0.99999344
rotation,0,613,8,8,1.0
rotation,0,614,5,5,0.9999999
rotation,0,615,8,8,0.9999578
rotation,0,616,6,6,0.99998343
rotation,0,617,6,6,0.99999905
rotation,0,618,2,6,0.3809462
rotation,0,619,1,1,0.99994123
rotation,0,620,7,7,0.99999356
rotation,0,621,7,7,0.99998224
rotation,0,622,1,1,0.99999976
rotation,0,623,2,2,0.99510986
rotation,0,624,7,7,0.99984837
rotation,0,625,9,9,0.9985184
rotation,0,626,9,9,0.99999607
rotation,0,627,4,4,0.9985844
rotation,0,628,4,4,0.99999905
rotation,0,629,1,1,0.9999658
rotation,0,630,2,2,0.999998
rotation,0,631,5,5,0.99911565
rotation,0,632,6,6,0.9996414
rotation,0,633,8,8,0.9998375
rotation,0,634,7,7,0.9998629
rotation,0,635,6,6,0.9973774
rotation,0,636,8,8,0.9995745
rotation,0,637,3,3,0.9994617
rotation,0,638,0,0,0.9996532
rotation,0,639,5,5,0.960297
rotation,0,640,5,5,0.87391865
rotation,0,641,3,3,0.87876934
rotation,0,642,0,0,0.9970074
rotation,0,643,7,7,0.9999964
rotation,0,644,9,9,0.9999989
rotation,0,645,1,1,0.9997539
rotation,0,646,3,3,0.8786639
rotation,0,647,4,4,0.9991565
rotation,0,648,4,4,0.9998603
rotation,0,649,5,5,0.99989784
rotation,0,650,3,3,1.0
rotation,0,651,9,9,0.99456644
rotation,0,652,5,5,0.9993401
rotation,0,653,6,6,1.0
rotation,0,654,9,9,0.9994986
rotation,0,655,2,2,0.9642459
rotation,0,656,1,1,0.99999595
rotation,0,657,1,1,0.5634681
rotation,0,658,4,4,0.99818677
rotation,0,659,1,1,0.9999951
rotation,0,660,9,9,0.9999964
rotation,0,661,4,4,0.99437165
rotation,0,662,7,7,0.99998915
rotation,0,663,6,6,0.9819349
rotation,0,664,3,3,0.99998355
rotation,0,665,8,0,0.9999702
rotation,0,666,9,9,0.99999714
rotation,0,667,0,0,0.99977666
rotation,0,668,1,1,0.99992454
rotation,0,669,3,3,0.99999964
rotation,0,670,6,6,0.99999976
rotation,0,671,3,5,0.6916404
rotation,0,672,6,6,0.51581407
rotation,0,673,3,3,0.9998754
rotation,0,674,2,2,0.99026906
rotation,0,675,0,0,0.7685666
rotation,0,676,3,3,0.9999956
rotation,0,677,1,1,0.9967296
rotation,0,678,0,0,0.9960206
rotation,0,679,5,5,0.9993325
rotation,0,680,9,1,0.9433635
rotation,0,681,6,6,0.9999999
rotation,0,682,4,4,0.99938095
rotation,0,683,8,0,0.9341166
rotation,0,684,9,9,0.99983704
rotation,0,685,6,4,0.89295703
rotation,0,686,9,9,0.999819
rotation,0,687,6,6,0.9735434
rotation,0,688,3,3,0.9998018
rotation,0,689,0,6,0.85727745
rotation,0,690,3,3,0.99635625
rotation,0,691,2,2,0.9998411
rotation,0,692,2,2,0.9101131
rotation,0,693,7,7,0.99999547
rotation,0,694,8,8,0.999998
rotation,0,695,3,3,0.9999949
rotation,0,696,8,8,0.9997633
rotation,0,697,2,2,0.99343455
rotation,0,698,7,7,0.9996111
rotation,0,699,5,5,0.9998078
rotation,0,700,7,7,0.9999994
rotation,0,701,2,2,0.99999225
rotation,0,702,4,4,1.0
rotation,0,703,8,8,1.0
rotation,0,704,7,7,0.99589753
rotation,0,705,4,4,0.9999939
rotation,0,706,2,2,0.9999713
rotation,0,707,9,9,0.9999993
rotation,0,708,8,8,0.99959666
rotation,0,709,8,8,0.99999976
rotation,0,710,6,6,0.73871344
rotation,0,711,8,8,0.99960786
rotation,0,712,8,8,0.99999976
rotation,0,713,7,7,0.99999917
rotation,0,714,4,4,0.9997459
rotation,0,715,3,5,0.9775834
rotation,0,716,3,3,0.99999833
rotation,0,717,8,8,0.9995167
rotation,0,718,4,4,0.9999738
rotation,0,719,9,9,0.9999995
rotation,0,720,4,4,0.99849665
rotation,0,721,8,8,0.9999678
rotation,0,722,8,8,0.99999976
rotation,0,723,1,1,0.99999976
rotation,0,724,8,8,0.9972627
rotation,0,725,2,0,0.6176215
rotation,0,726,1,1,0.9999988
rotation,0,727,3,2,0.9998079
rotation,0,728,6,6,0.9923064
rotation,0,729,5,5,0.9999943
rotation,0,730,4,4,0.99307525
rotation,0,731,2,2,0.5136605
rotation,0,732,7,7,0.99999917
rotation,0,733,9,9,0.998078
rotation,0,734,9,1,0.85997784
rotation,0,735,4,4,0.8740329
rotation,0,736,1,1,0.99994576
rotation,0,737,4,4,0.9999999
rotation,0,738,1,1,0.9999957
rotation,0,739,3,5,0.99929893
rotation,0,740,2,2,0.9991334
rotation,0,741,7,7,0.9999949
rotation,0,742,0,0,0.9999995
rotation,0,743,7,7,0.999995
rotation,0,744,9,9,0.9169572
rotation,0,745,7,7,0.998922
rotation,0,746,6,6,0.97003025
rotation,0,747,6,6,0.99998283
rotation,0,748,2,2,0.9999995
rotation,0,749,5,5,0.9999232
rotation,0,750,9,9,0.9997209
rotation,0,751,2,2,0.9935819
rotation,0,752,9,9,0.9999651
rotation,0,753,1,1,0.9999863
rotation,0,754,2,2,0.9999912
rotation,0,755,2,2,0.9999863
rotation,0,756,6,6,0.9999814
rotation,0,757,8,8,0.9999901
rotation,0,758,2,2,0.99997854
rotation,0,759,1,1,0.9999758
rotation,0,760,3,3,0.7828247
rotation,0,761,6,6,0.9922586
rotation,0,762,6,6,1.0
rotation,0,763,0,0,0.9999844
rotation,0,764,1,1,0.99998236
rotation,0,765,2,2,0.99999917
rotation,0,766,7,7,0.9955388
rotation,0,767,0,0,0.9999647
rotation,0,768,5,5,0.6015606
rotation,0,769,4,4,1.0
rotation,0,770,6,3,0.9193268
rotation,0,771,1,1,0.7839784
rotation,0,772,6,6,0.9999455
rotation,0,773,4,4,0.99995995
rotation,0,774,0,0,0.99995494
rotation,0,775,2,4,0.9466211
rotation,0,776,2,5,0.99628925
rotation,0,777,6,6,0.99999666
rotation,0,778,0,0,0.9994041
rotation,0,779,5,5,0.99919087
rotation,0,780,9,9,0.99999964
rotation,0,781,1,1,1.0
rotation,0,782,7,7,1.0
rotation,0,783,6,6,0.9999316
rotation,0,784,7,7,0.99721825
rotation,0,785,0,0,0.99998236
rotation,0,786,3,3,0.9992643
rotation,0,787,9,9,0.99139714
rotation,0,788,6,6,0.7738908
rotation,0,789,8,8,0.99996424
rotation,0,790,3,3,0.99970657
rotation,0,791,0,0,1.0
rotation,0,792,3,3,0.87064177
rotation,0,793,4,5,0.9905731
rotation,0,794,7,7,0.9976488
rotation,0,795,7,7,0.99803716
rotation,0,796,1,1,0.9559333
rotation,0,797,4,4,0.99999726
rotation,0,798,7,7,0.9335937
rotation,0,799,2,2,0.98533195
rotation,0,800,7,7,0.9999901
rotation,0,801,1,1,0.9994993
rotation,0,802,4,4,0.9992817
rotation,0,803,7,7,0.9998642
rotation,0,804,4,4,0.9999933
rotation,0,805,4,4,0.9781039
rotation,0,806,8,8,0.9989064
rotation,0,807,4,4,0.9999776
rotation,0,808,7,7,0.99998915
rotation,0,809,7,7,1.0
rotation,0,810,5,2,0.9888891
rotation,0,811,3,5,0.98199123
rotation,0,812,7,7,0.99996233
rotation,0,813,2,2,0.99993813
rotation,0,814,0,0,0.9986016
rotation,0,815,8,8,0.99999857
rotation,0,816,9,9,0.9999789
rotation,0,817,5,5,0.9997347
rotation,0,818,8,8,0.6372742
rotation,0,819,3,3,0.98644245
rotation,0,820,6,6,0.9997284
rotation,0,821,2,2,1.0
rotation,0,822,0,0,0.9958222
rotation,0,823,8,8,0.99999785
rotation,0,824,7,7,0.9999994
rotation,0,825,3,3,0.99998844
rotation,0,826,7,7,0.99988866
rotation,0,827,6,6,0.99997365
rotation,0,828,5,4,0.8471906
rotation,0,829,3,3,0.91730464
rotation,0,830,1,1,0.99984074
rotation,0,831,3,3,0.92140335
rotation,0,832,2,2,0.99999905
rotation,0,833,2,2,0.63861394
rotation,0,834,5,5,0.9999962
rotation,0,835,4,4,0.98838645
rotation,0,836,1,9,0.752753
rotation,0,837,2,2,0.9999931
rotation,0,838,9,9,0.9999722
rotation,0,839,2,2,0.99999976
rotation,0,840,7,7,0.99999964
rotation,0,841,0,0,0.9961635
rotation,0,842,7,7,0.9999769
rotation,0,843,2,2,0.9986835
rotation,0,844,1,1,0.9998217
rotation,0,845,3,3,0.9966196
rotation,0,846,2,2,0.99999976
rotation,0,847,0,0,0.9999584
rotation,0,848,2,2,0.99981827
rotation,0,849,4,4,0.99999964
rotation,0,850,7,7,0.9685967
rotation,0,851,9,9,0.99999595
rotation,0,852,8,8,0.9965905
rotation,0,853,9,1,0.94602555
rotation,0,854,0,0,0.9998109
rotation,0,855,7,7,0.99999976
rotation,0,856,7,7,0.9994134
rotation,0,857,0,0,0.9976891
rotation,0,858,7,7,0.9999963
rotation,0,859,8,8,0.99999654
rotation,0,860,4,4,0.9942264
rotation,0,861,6,6,0.999556
rotation,0,862,3,3,0.9989906
rotation,0,863,3,3,0.7961793
rotation,0,864,0,0,0.99999917
rotation,0,865,1,1,0.9998665
rotation,0,866,3,3,0.99357575
rotation,0,867,7,7,0.99999785
rotation,0,868,0,0,0.9984854
rotation,0,869,1,1,0.9869011
rotation,0,870,3,3,0.9858531
rotation,0,871,1,1,0.9999963
rotation,0,872,4,4,0.9999801
rotation,0,873,2,2,1.0
rotation,0,874,3,3,0.9999994
rotation,0,875,8,8,0.9999901
rotation,0,876,4,4,1.0
rotation,0,877,2,2,0.9989519
rotation,0,878,3,3,0.95649487
rotation,0,879,7,7,0.9999924
rotation,0,880,8,8,0.9999914
rotation,0,881,4,4,0.9992361
rotation,0,882,3,2,0.87094504
rotation,0,883,0,0,0.9999943
rotation,0,884,9,9,0.99779934
rotation,0,885,0,0,0.9999969
rotation,0,886,0,0,0.9999167
rotation,0,887,1,1,0.9964455
rotation,0,888,0,8,0.8541996
rotation,0,889,4,4,0.9994271
rotation,0,890,4,4,0.99999976
rotation,0,891,6,6,0.99999845
rotation,0,892,7,7,0.99718696
rotation,0,893,6,3,0.90071315
rotation,0,894,1,1,0.9997688
rotation,0,895,1,1,0.9710632
rotation,0,896,3,3,0.9999999
rotation,0,897,7,7,0.99990034
rotation,0,898,3,2,0.55558974
rotation,0,899,5,5,0.9999988
rotation,0,900,2,2,0.88299584
rotation,0,901,6,6,0.9999783
rotation,0,902,6,6,0.9999839
rotation,0,903,5,5,0.99999833
rotation,0,904,8,8,0.9998055
rotation,0,905,7,7,0.99999976
rotation,0,906,1,1,0.99999905
rotation,0,907,6,6,0.9999056
rotation,0,908,8,8,1.0
rotation,0,909,8,8,1.0
rotation,0,910,5,7,0.56032765
rotation,0,911,3,3,0.9999999
rotation,0,912,0,0,0.9996001
rotation,0,913,4,4,0.9995079
rotation,0,914,0,2,0.5466034
rotation,0,915,1,1,0.99999106
rotation,0,916,3,3,0.9986713
rotation,0,917,8,8,1.0
rotation,0,918,8,8,0.99998343
rotation,0,919,0,0,0.9992693
rotation,0,920,6,6,0.9915559
rotation,0,921,9,9,1.0
rotation,0,922,9,9,0.99955696
rotation,0,923,9,9,0.3677946
rotation,0,924,5,5,0.41894412
rotation,0,925,5,5,0.74011046
rotation,0,926,8,8,0.99967015
rotation,0,927,6,6,0.9975286
rotation,0,928,0,0,0.99998474
rotation,0,929,0,0,0.99998164
rotation,0,930,4,4,0.99999857
rotation,0,931,2,2,0.9999976
rotation,0,932,3,3,0.9973447
rotation,0,933,2,2,0.9913975
rotation,0,934,7,7,0.9998485
rotation,0,935,2,2,0.99999726
rotation,0,936,2,2,0.99998164
rotation,0,937,5,5,1.0
rotation,0,938,9,9,0.9996866
rotation,0,939,8,8,0.9999367
rotation,0,940,9,9,0.99999976
rotation,0,941,1,1,0.99845123
rotation,0,942,7,7,0.99946445
rotation,0,943,4,4,0.9999981
rotation,0,944,0,0,0.999998
rotation,0,945,3,3,0.9945299
rotation,0,946,0,0,0.9998896
rotation,0,947,1,1,0.999908
rotation,0,948,3,3,0.7280533
rotation,0,949,8,8,1.0
rotation,0,950,3,3,0.99999917
rotation,0,951,9,9,0.99996173
rotation,0,952,6,6,0.99999774
rotation,0,953,1,8,0.5474539
rotation,0,954,4,4,0.99943024
rotation,0,955,7,7,0.9999931
rotation,0,956,0,0,0.85600156
rotation,0,957,3,3,0.99946254
rotation,0,958,7,7,0.9999378
rotation,0,959,8,8,0.99998724
rotation,0,960,9,9,0.89879584
rotation,0,961,1,1,0.9998677
rotation,0,962,1,1,0.99670804
rotation,0,963,6,6,0.9999989
rotation,0,964,6,6,0.9999777
rotation,0,965,6,6,0.99998736
rotation,0,966,6,3,0.9209312
rotation,0,967,9,9,0.9848083
rotation,0,968,1,1,0.99999917
rotation,0,969,9,9,0.99999976
rotation,0,970,9,9,0.99998116
rotation,0,971,4,4,0.9999721
rotation,0,972,2,6,0.9942684
rotation,0,973,1,1,0.99992764
rotation,0,974,7,7,0.8929809
rotation,0,975,0,0,0.99999774
rotation,0,976,6,6,0.9999682
rotation,0,977,8,8,0.9999833
rotation,0,978,1,1,0.9999604
rotation,0,979,9,9,0.9999974
rotation,0,980,2,2,1.0
rotation,0,981,9,9,0.9999231
rotation,0,982,0,0,0.5630992
rotation,0,983,4,4,0.99999845
rotation,0,984,7,7,0.99999976
rotation,0,985,8,8,0.9999995
rotation,0,986,3,3,0.9999987
rotation,0,987,1,1,0.99999976
rotation,0,988,2,2,0.9725461
rotation,0,989,0,0,0.9996145
rotation,0,990,1,1,1.0
rotation,0,991,5,5,0.9999987
rotation,0,992,8,8,0.99998176
rotation,0,993,4,4,0.9307298
rotation,0,994,6,2,0.9793037
rotation,0,995,3,3,0.99984884
rotation,0,996,8,8,0.99776495
rotation,0,997,1,1,0.7999871
rotation,0,998,3,3,0.999998
rotation,0,999,8,8,0.99999976
rotation,1,0,3,3,0.9943151
rotation,1,1,8,0,0.39791226
rotation,1,2,8,6,0.69854796
rotation,1,3,0,0,0.8416879
rotation,1,4,6,6,0.99999666
rotation,1,5,6,6,0.99996376
rotation,1,6,1,3,0.99587125
rotation,1,7,6,6,0.99995565
rotation,1,8,3,6,0.9980336
rotation,1,9,1,6,0.98989606
rotation,1,10,0,3,0.94240373
rotation,1,11,9,9,0.70508945
rotation,1,12,5,4,0.63668483
rotation,1,13,7,7,0.884816
rotation,1,14,9,2,0.98860824
rotation,1,15,8,6,0.36429945
rotation,1,16,5,7,0.9939068
rotation,1,17,7,7,0.9995333
rotation,1,18,8,6,0.35151353
rotation,1,19,6,6,0.99997723
rotation,1,20,7,7,0.99999785
rotation,1,21,0,2,0.6576412
rotation,1,22,4,4,0.7701322
rotation,1,23,9,9,0.9999975
rotation,1,24,5,4,0.5102241
rotation,1,25,2,2,0.76640695
rotation,1,26,4,4,0.99809414
rotation,1,27,0,0,0.9815932
rotation,1,28,9,6,0.7189003
rotation,1,29,6,6,0.99996984
rotation,1,30,6,6,0.9999924
rotation,1,31,5,5,0.9863376
rotation,1,32,4,4,0.85171056
rotation,1,33,5,6,0.99964225
rotation,1,34,9,9,0.99672157
rotation,1,35,2,3,0.8766777
rotation,1,36,4,4,0.997152
rotation,1,37,1,6,0.5906423
rotation,1,38,9,9,0.98989373
rotation,1,39,5,5,0.9995912
rotation,1,40,4,4,0.98237175
rotation,1,41,6,6,0.99999976
rotation,1,42,5,5,0.99656516
rotation,1,43,6,6,0.99996686
rotation,1,44,0,0,0.9988944
rotation,1,45,9,9,0.91272944
rotation,1,46,3,6,0.997542
rotation,1,47,9,6,0.9868232
rotation,1,48,7,4,0.65856147
rotation,1,49,6,6,0.99230266
rotation,1,50,9,6,0.57589513
rotation,1,51,8,6,0.7639973
rotation,1,52,0,5,0.93430305
rotation,1,53,3,3,0.99984896
rotation,1,54,8,8,0.99141395
rotation,1,55,8,0,0.9538272
rotation,1,56,7,7,0.99720436
rotation,1,57,7,5,0.6753674
rotation,1,58,4,3,0.5724041
rotation,1,59,6,6,0.96128297
rotation,1,60,7,7,0.9998969
rotation,1,61,3,5,0.6380281
rotation,1,62,6,6,0.99999535
rotation,1,63,3,2,0.5521441
rotation,1,64,6,6,0.9999963
rotation,1,65,2,2,0.9999981
rotation,1,66,1,8,0.58075017
rotation,1,67,2,2,0.99603194
rotation,1,68,3,6,0.38994887
rotation,1,69,7,7,0.9681599
rotation,1,70,2,8,0.4964395
rotation,1,71,6,6,0.99995565
rotation,1,72,8,0,0.95394903
rotation,1,73,8,8,0.84031284
rotation,1,74,0,0,0.7319292
rotation,1,75,2,2,0.99998474
rotation,1,76,9,2,0.79908794
rotation,1,77,3,3,0.99996996
rotation,1,78,3,3,0.99678457
rotation,1,79,8,8,0.91138947
rotation,1,80,8,8,0.99883753
rotation,1,81,1,1,0.7030352
rotation,1,82,1,1,0.9998977
rotation,1,83,7,0,0.42317778
rotation,1,84,2,6,0.6643172
rotation,1,85,5,9,0.46748328
rotation,1,86,2,2,0.86918724
rotation,1,87,7,7,0.6317614
rotation,1,88,8,8,0.9268091
rotation,1,89,9,9,0.9991549
rotation,1,90,0,0,0.97913533
rotation,1,91,3,3,0.8424346
rotation,1,92,8,8,0.6382723
rotation,1,93,6,6,0.99997044
rotation,1,94,4,4,0.89815456
rotation,1,95,6,6,0.71680033
rotation,1,96,6,6,0.98224145
rotation,1,97,0,2,0.8006019
rotation,1,98,0,0,0.9462593
rotation,1,99,7,7,0.52142113
rotation,1,100,4,4,0.99998367
rotation,1,101,5,4,0.9942895
rotation,1,102,6,6,0.9999938
rotation,1,103,3,3,0.65631235
rotation,1,104,1,9,0.4373101
rotation,1,105,1,1,0.88322806
rotation,1,106,3,3,0.9953784
rotation,1,107,6,6,0.9999863
rotation,1,108,8,8,0.32342726
rotation,1,109,7,7,0.9997266
rotation,1,110,4,4,0.4005468
rotation,1,111,0,8,0.5542509
rotation,1,112,6,2,0.49164551
rotation,1,113,2,2,0.99212754
rotation,1,114,1,1,0.787395
rotation,1,115,3,6,0.6853973
rotation,1,116,0,0,0.8180479
rotation,1,117,4,4,0.89145815
rotation,1,118,2,6,0.97500604
rotation,1,119,7,7,0.9722816
rotation,1,120,8,8,0.82141405
rotation,1,121,3,3,0.43797436
rotation,1,122,1,1,0.99978536
rotation,1,123,2,2,0.9999026
rotation,1,124,8,0,0.4659934
rotation,1,125,0,2,0.94005835
rotation,1,126,8,0,0.4736936
rotation,1,127,3,3,0.5879147
rotation,1,128,5,3,0.99591947
rotation,1,129,2,2,0.9767774
rotation,1,130,4,2,0.8427091
rotation,1,131,1,1,0.53089905
rotation,1,132,8,8,0.9724892
rotation,1,133,9,9,0.99999666
rotation,1,134,1,8,0.6016609
rotation,1,135,2,2,0.9937464
rotation,1,136,9,9,0.97419864
rotation,1,137,7,7,0.5168945
rotation,1,138,2,2,0.79612994
rotation,1,139,9,2,0.42571947
rotation,1,140,6,6,0.8306347
rotation,1,141,5,5,0.9982836
rotation,1,142,6,6,0.9995628
rotation,1,143,3,3,0.99770665
rotation,1,144,8,8,0.9932296
rotation,1,145,7,3,0.48279896
rotation,1,146,6,6,0.99999964
rotation,1,147,2,6,0.7885859
rotation,1,148,5,7,0.8548379
rotation,1,149,2,2,0.99411136
rotation,1,150,8,0,0.9209989
rotation,1,151,9,1,0.46449968
rotation,1,152,6,6,0.99980944
rotation,1,153,0,0,0.5215569
rotation,1,154,0,2,0.7402029
rotation,1,155,5,3,0.9785035
rotation,1,156,2,2,0.7897534
rotation,1,157,9,3,0.98281544
rotation,1,158,5,3,0.4445868
rotation,1,159,4,4,0.99766266
rotation,1,160,2,2,0.98206353
rotation,1,161,1,1,0.7139229
rotation,1,162,6,6,0.9989214
rotation,1,163,6,6,0.9999696
rotation,1,164,8,2,0.7644849
rotation,1,165,4,2,0.99995637
rotation,1,166,8,8,0.61788815
rotation,1,167,4,4,0.99477684
rotation,1,168,5,5,0.9993254
rotation,1,169,0,8,0.77952605
rotation,1,170,9,9,0.97787106
rotation,1,171,9,0,0.3745871
rotation,1,172,9,2,0.43198782
rotation,1,173,8,8,0.85165936
rotation,1,174,9,9,0.6806384
rotation,1,175,9,9,0.41730523
rotation,1,176,3,4,0.3733135
rotation,1,177,7,7,0.99443746
rotation,1,178,5,3,0.6905392
rotation,1,179,0,0,0.9925464
rotation,1,180,0,0,0.90204287
rotation,1,181,5,5,0.95961416
rotation,1,182,2,2,0.9985663
rotation,1,183,2,3,0.99864167
rotation,1,184,3,3,0.6752682
rotation,1,185,8,8,0.98478645
rotation,1,186,6,6,0.9994168
rotation,1,187,3,3,0.9242002
rotation,1,188,4,3,0.71911067
rotation,1,189,0,0,0.9783651
rotation,1,190,5,5,0.99999905
rotation,1,191,8,8,0.94752926
rotation,1,192,0,0,0.7305929
rotation,1,193,1,9,0.94393426
rotation,1,194,7,7,0.98975194
rotation,1,195,2,4,0.99203557
rotation,1,196,8,6,0.99412715
rotation,1,197,8,4,0.81565565
rotation,1,198,7,7,0.9140015
rotation,1,199,8,8,0.9540877
rotation,1,200,5,4,0.88467187
rotation,1,201,1,0,0.99189126
rotation,1,202,8,8,0.92758465
rotation,1,203,7,7,0.736914
rotation,1,204,1,1,0.9978758
rotation,1,205,3,3,0.99985266
rotation,1,206,0,2,0.98991615
rotation,1,207,5,5,0.99993885
rotation,1,208,7,7,0.97811985
rotation,1,209,9,6,0.64788806
rotation,1,210,7,3,0.5988713
rotation,1,211,4,4,0.72650933
rotation,1,212,5,5,0.4404699
rotation,1,213,9,6,0.2960598
rotation,1,214,8,8,0.9538051
rotation,1,215,0,4,0.50883424
rotation,1,216,7,7,0.92883277
rotation,1,217,9,6,0.9886091
rotation,1,218,8,0,0.6741936
rotation,1,219,2,2,0.9951702
rotation,1,220,7,5,0.9900002
rotation,1,221,6,6,0.9828833
rotation,1,222,9,9,0.9707518
rotation,1,223,4,3,0.7037876
rotation,1,224,3,3,0.9141663
rotation,1,225,9,5,0.6811381
rotation,1,226,6,3,0.35666582
rotation,1,227,4,4,0.9999801
rotation,1,228,7,3,0.9999385
rotation,1,229,6,6,0.99042845
rotation,1,230,5,5,0.99710256
rotation,1,231,1,9,0.55487704
rotation,1,232,5,7,0.9460303
rotation,1,233,8,8,0.9088413
rotation,1,234,8,8,0.70961213
rotation,1,235,0,0,0.9962496
rotation,1,236,4,4,0.9999999
rotation,1,237,0,0,0.96304333
rotation,1,238,5,5,0.9699715
rotation,1,239,5,5,0.9312961
rotation,1,240,1,1,0.6761077
rotation,1,241,1,9,0.8681439
rotation,1,242,8,1,0.6274803
rotation,1,243,9,5,0.63207316
rotation,1,244,0,0,0.99999714
rotation,1,245,3,0,0.80809206
rotation,1,246,1,1,0.60053205
rotation,1,247,9,0,0.3656617
rotation,1,248,2,2,0.99999523
rotation,1,249,2,4,0.9394606
rotation,1,250,5,3,0.6670989
rotation,1,251,3,3,0.966069
rotation,1,252,9,9,0.9746278
rotation,1,253,9,9,0.8710985
rotation,1,254,4,3,0.66046464
rotation,1,255,0,0,0.7898592
rotation,1,256,3,3,0.9999815
rotation,1,257,0,0,0.99995875
rotation,1,258,0,8,0.57062924
rotation,1,259,9,1,0.32610422
rotation,1,260,8,6,0.5557968
rotation,1,261,1,9,0.8580713
rotation,1,262,5,5,0.99953973
rotation,1,263,7,3,0.8823109
rotation,1,264,0,0,0.73317885
rotation,1,265,8,2,0.46603382
rotation,1,266,2,6,0.58366114
rotation,1,267,4,4,0.98885846
rotation,1,268,7,7,0.99993694
rotation,1,269,0,0,0.60565245
rotation,1,270,2,4,0.7293312
rotation,1,271,3,5,0.6171934
rotation,1,272,6,6,0.99997795
rotation,1,273,3,3,0.98995656
rotation,1,274,8,8,0.9972867
rotation,1,275,5,3,0.52866185
rotation,1,276,0,8,0.6261107
rotation,1,277,3,3,0.7512041
rotation,1,278,4,6,0.8291325
rotation,1,279,3,3,0.99277616
rotation,1,280,9,9,0.63866025
rotation,1,281,0,1,0.6006313
rotation,1,282,6,6,0.99925977
rotation,1,283,1,1,0.949383
rotation,1,284,0,0,0.7677697
rotation,1,285,9,9,0.9287951
rotation,1,286,1,1,0.49189603
rotation,1,287,0,0,0.90690184
rotation,1,288,7,7,0.9999329
rotation,1,289,9,4,0.51305085
rotation,1,290,1,6,0.9169884
rotation,1,291,2,2,0.99999845
rotation,1,292,6,6,0.9886727
rotation,1,293,9,1,0.5143869
rotation,1,294,3,3,0.9761763
rotation,1,295,4,2,0.89071816
rotation,1,296,6,6,0.9998801
rotation,1,297,0,0,0.9999684
rotation,1,298,0,0,0.9975909
rotation,1,299,6,6,0.9096911
rotation,1,300,6,6,0.9999999
rotation,1,301,6,6,0.9998901
rotation,1,302,3,3,0.99364364
rotation,1,303,2,8,0.6969533
rotation,1,304,6,6,0.99668664
rotation,1,305,1,0,0.9803877
rotation,1,306,8,8,0.7149096
rotation,1,307,2,2,0.9956761
rotation,1,308,1,9,0.99408674
rotation,1,309,6,2,0.89298546
rotation,1,310,8,0,0.9331223
rotation,1,311,6,6,0.9938174
rotation,1,312,8,0,0.8044409
rotation,1,313,0,3,0.43460616
rotation,1,314,4,4,0.6304825
rotation,1,315,0,0,0.9994106
rotation,1,316,7,4,0.48980466
rotation,1,317,7,3,0.82485056
rotation,1,318,5,5,0.909899
rotation,1,319,5,5,0.9719049
rotation,1,320,3,3,0.99789584
rotation,1,321,5,5,0.74296504
rotation,1,322,2,2,0.9497483
rotation,1,323,3,6,0.99550253
rotation,1,324,4,4,0.5638272
rotation,1,325,1,2,0.92522675
rotation,1,326,7,4,0.69724846
rotation,1,327,5,5,0.96908855
rotation,1,328,4,4,0.99926037
rotation,1,329,6,6,0.9962843
rotation,1,330,1,9,0.8241034
rotation,1,331,9,9,0.9609217
